unequal_treaty_DAI_title;하노이 조약;Treaty of Hanoi;;;;;;;;;;;;;x,
unequal_treaty_TPG_desc;태평천국은 매우 불리한 상황에 처했습니다. 협상을 통해 그들에게 전쟁을 끝낼 수 있는 기회를 주어야 할 것 같습니다. 물론, 우리에게 매우 유리한 쪽으로 말입니다.;The Heavenly Kingdom is at a disadvantage. We are in a position to bring them to the negotiating table, and wrangle concessions of both land and reparations-- provided they are willing, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
unequal_treaty_TPG_title;불평등조약;The Unequal Treaty;;;;;;;;;;;;;x,
unequal_treaty_title;불평등조약;The Unequal Treaty;;;;;;;;;;;;;x,
unfit;부적합함;Unfit;Inapte;Ungeeignet;;In쬦il;;;;;;;;;x;;;;;;;;;;;;;;;;
unflinching;수그러들지 않음;Unflinching;Opini쬦re;Entschlossen;;Imperturbable;;;;;;;;;x;;;;;;;;;;;;;;;;
unforgiving;용서를 잘안함;Unforgiving;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unfulfilled_potential;잠재력 비실현;Unfulfilled Potential;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_GP_humiliate;통일 모욕;Unification Humiliate;Humilier;Erniedrigen;;Humillar;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_GP_humiliate_desc;쬨같은 문화권에 속한 강대국쬦에게 굴욕감을 주고 우리의 군사력을 과시합니다. 우리의 쬨위신쬦을 증가시키고 적의 위신을 감소시킵니다.;Show our military might by humiliating an enemy 쬨greater power of our culture group쬦, thus increasing our 쬨prestige쬦 while lowering theirs;Afficher notre puissance militaire en humiliant un 쬨pays쬦 ennemi et en augmentant notre 쬨prestige쬦 tout en r쬦uisant le leur;Zeigen Sie unsere Milit쬦macht durch Erniedrigung eines feindlichen 쬨Landes쬦, wodurch Sie unser 쬨Prestige쬦 steigern und ihres verringern.;;Demostrar nuestro poder militar humillando a un 쬨pa쬦쬦 enemigo, para aumentar nuestro 쬨prestigio쬦 y reducir el suyo;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_GP_humiliate_setup;$RECIPIENT$에게 모욕을 줍니다.;Humiliate $RECIPIENT$;Humilier $RECIPIENT$;$RECIPIENT$ erniedrigen;;Humillar a $RECIPIENT$;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_GP_humiliate_short;$RECIPIENT$ 모욕;Humiliate $RECIPIENT$;Humilier $RECIPIENT$;$RECIPIENT$ erniedrigen;;Humillar a $RECIPIENT$;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_add_to_sphere;문화권 영향권 편입;Unification Add to Sphere;ajouter 쬦la sph쬦e;In Einflusssph쬦e aufnehmen;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_add_to_sphere_desc;쬨같은 문화권쬦에 속한 국가를 쬨영향권쬦에 편입합니다.;Add country 쬨of our culture group쬦 to our 쬨Sphere of Influence쬦;Ajouter un pays 쬦notre 쬨sph쬦e d'influence쬦;F쬦en Sie das Land Ihrer 쬨Einflusssph쬦e쬦 hinzu.;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_add_to_sphere_setup;$RECIPIENT$을(를) 영향권에 편입합니다.;Add $RECIPIENT$ to Sphere of Influence;ajouter $RECIPIENT$ 쬦la sph쬦e d'influence;$RECIPIENT$ in Einflusssph쬦e aufnehmen;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_add_to_sphere_short;$RECIPIENT$ 영향권 편입;Add $RECIPIENT$ to Sphere of Influence;ajouter $RECIPIENT$ 쬦la sph쬦e d'influence;$RECIPIENT$ in Einflusssph쬦e aufnehmen;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_annex_casus_belli;통일전쟁;War of Unification;Guerre d'unification;Vereinigungskrieg;;Guerra de unificaci쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_annex_casus_belli_desc;우리나라가 속한 쬨문화연합쬦의 영유권 보유 지역을 해방합니다.;Liberate core territory of our 쬨Cultural Union쬦.;Lib쬦ez un territoire cl쬦de notre 쬨union culturelle쬦.;Befreien Sie das Kerngebiet unserer 쬨Kulturunion쬦;;Liberar territorio fundamental de nuestra 쬨uni쬦 cultural쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_annex_casus_belli_setup;우리나라가 속한 쬨문화연합쬦의 영유권 보유 지역을 해방합니다.;Liberate core territory of our 쬨Cultural Union쬦.;Lib쬦ez un territoire cl쬦de notre 쬨union culturelle쬦.;Befreien Sie das Kerngebiet unserer 쬨Kulturunion쬦;;Liberar territorio fundamental de nuestra 쬨uni쬦 cultural쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_annex_casus_belli_short;합병;Annexation;Annexion;Annektierung;;Anexi쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_casus_belli;통일전쟁;War of Unification;Guerre d'unification;Vereinigungskrieg;;Guerra de unificaci쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_casus_belli_desc;우리나라가 속한 쬨문화연합쬦의 영유권 보유 지역을 해방합니다.;Liberate core territory of our 쬨Cultural Union쬦;Lib쬦er un territoire cl쬦de notre 쬨union culturelle쬦;Befreien Sie das Kerngebiet unserer 쬨Kulturunion쬦;;Libera territorio fundamental de nuestra 쬨uni쬦 cultural쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_casus_belli_setup;우리나라가 속한 쬨문화연합쬦의 영유권 보유 지역을 해방합니다.;Liberate core territory of our 쬨Cultural Union쬦.;Lib쬦ez un territoire cl쬦de notre 쬨union culturelle쬦.;Befreien Sie das Kerngebiet unserer 쬨Kulturunion쬦;;Liberar territorio fundamental de nuestra 쬨uni쬦 cultural쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_casus_belli_short;$STATE$ 해방;Liberate $STATE$ ;Lib쬦er $STATE$ ;Befreien Sie $STATE$;;Liberar $STATE$ ;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_humiliate;패권 주장;Assert Hegemony;Imposer l'h쬦쬦onie;Vorherrschaft durchsetzen;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_humiliate_cb;패권 주장;Assert Hegemony;Imposer l'h쬦쬦onie;Vorherrschaft durchsetzen;;Imponer hegemon쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_humiliate_cb_desc;다른 강대국에게서 문화연합의 지휘력을 이양받습니다.;Force another Great Power to concede your leadership over your common cultural union. All his influence over countries in the area will be lost.;Force une autre Grande Puissance 쬦vous conc쬦er la primaut쬦dans votre union culturelle commune. Toute son influence sur les pays de la zone sera perdue.;Zwingen Sie eine andere Gro쬦acht, Ihre F쬦rung Ihrer gemeinsamen Kulturunion zu akzeptieren. Der Einfluss der anderen Macht 쬦er L쬦der in dieser Region geht dadurch verloren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una uni쬦 cultural com쬦. Toda su influencia sobre los pa쬦es de la zona se pierde.;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_humiliate_cb_setup;다른 강대국에게서 문화연합의 지휘력을 이양받습니다.;Force another Great Power to concede your leadership over your common cultural union.;Force une autre Grande Puissance 쬦vous conc쬦er la primaut쬦dans votre union culturelle commune.;Zwingen Sie eine andere Gro쬦acht, Ihre F쬦rung Ihrer gemeinsamen Kulturunion zu akzeptieren.;;Obliga a otra gran potencia a aceptar tu liderazgo sobre una uni쬦 cultural com쬦.;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_humiliate_cb_short;패권 인용;Admit Hegemony;Admettre l'h쬦쬦onie;Vorherrschaft anerkennen;;Aceptar hegemon쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
unification_humiliate_desc;적국에 쬨영향권쬦에 속한 국가를 영향권에 편입합니다.;Remove a country from someone's 쬨Sphere of Influence쬦 and add it to our own;Supprimer un pays de la 쬨sph쬦e d'influence쬦 de quelqu'un et l'ajouter 쬦la n쬦re;Entfernen Sie ein Land aus einer anderen 쬨Einflusssph쬦e쬦 und f쬦en Sie es Ihrer eigenen hinzu.;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
unification_humiliate_setup;$RECIPIENT$의 영향권에 속한 $THIRD$을(를) 영향권에 편입합니다.;Take $THIRD$ from $RECIPIENT$'s sphere of influence;Prendre $THIRD$ 쬦la sph쬦e d'influence de $RECIPIENT$;$THIRD$ aus Einflusssph쬦e von $RECIPIENT$ entfernen;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_humiliate_short;$THIRD$ 영향권 편입;Take $THIRD$ from sphere of influence;Prendre $THIRD$ 쬦la sph쬦e d'influence;$THIRD$ aus Einflusssph쬦e entfernen;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unification_release_puppet_cb;동포 해방;Free Cultural Kin;;Befreit kulturelle Sippschaft;;;;;;;;x;;;;;;;;;;;;;;;;;;;
unification_release_puppet_cb_desc;외세의 통제를 받는 동포를 해방하고 영향권에 편입합니다.;Release our cultural kin from the control of foreigners and add them to your sphere of influence;;Befreit unsere kulturelle Sippschaft aus der Kontrolle der Fremden und f쬦t sie Eurem Einflussbereich hinzu;;;;;;;;x;;;;;;;;;;;;;;;;;;;
unification_release_puppet_cb_setup;$RECIPIENT$이(가) 점유한 $THIRD$을(를) 해방하고 영향권에 편입합니다.;Release $THIRD$ from $RECIPIENT$ and add them to your sphere of influence;;Befreit $THIRD$ von $RECIPIENT$ und f쬦t sie Eurem Einflussbereich hinzu;;;;;;;;x;;;;;;;;;;;;;;;;;;;
unification_release_puppet_cb_short;$THIRD$ 해방;$THIRD$ is released;;$THIRD$ wurde befreit;;;;;;;;x;;;;;;;;;;;;;;;;;;;
uninstall_communist_gov_cb;탈공산화;Uninstall communism;R쬦oquer le Communisme;Kommunismus absetzen;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uninstall_communist_gov_cb_desc;공산주의자 정부를 축출합니다.;Uninstall the communist government.;R쬦oquer le gouvernement communiste.;Die kommunistische Regierung absetzen.;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uninstall_communist_gov_cb_setup;공산주의자 정부를 축출합니다.;Uninstall the communist government.;R쬦oquer le gouvernement communiste.;Die kommunistische Regierung absetzen.;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uninstall_communist_gov_cb_short;탈공산화;Uninstall communism.;R쬦oquer le Communisme.;Kommunismus absetzen;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_ethiopia_ETH_desc;내전이 끝났습니다. 에티오피아는 하나로 뭉쳐야 합니다!;The civil war is over. Ethiopia must be one nation!;;;;;;;;;;;;;x,
unite_ethiopia_ETH_title;에티오피아 통일;Unite Ethiopia;;;;;;;;;;;;;x,
unite_ethiopia_SHW_desc;The civil war is over. Shewa must be one nation!;;;;;;;;;;;;;x,
unite_ethiopia_SHW_title;Unite Shewa;;;;;;;;;;;;;x,
unite_gran_colombia_desc;그란콜롬비아는 잿더미에서 다시 태어날 것입니다. 연합 공화국 만세!;Gran Colombia shall be reborn from the ashes. Long live the united republic!;;;;;;;;;;;;;x,
unite_gran_colombia_title;그란콜롬비아 재통일;Reunite Gran Colombia;;;;;;;;;;;;;x,
unite_indonesia_desc;모든 말레이인, 자바인, 말루쿠인, 멜라네시아인들은 같은 깃발 아래 뭉쳐야 합니다. 제국주의자들을 타도합시다!;We must unite all of the Malay, Javan, Moluccan and Melanesian people of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
unite_indonesia_title;인도네시아 통일;Unite Indonesia;;;;;;;;;;;;;x,
unite_la_plata_desc;한때 라플라타 왕국의 일부였던 국가들을 다시 한번 같은 깃발 아래 통일해야 합니다.;The nations which were once part of the Viceroyalty of La Plata must be reunited under a single flag once again, the platinean peoples bound together into a great nation, a power to rule in the New World.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
unite_la_plata_title;라플라타 통일;Unite La Plata;;;;;;;;;;;;;x,
unite_malaya_desc;모든 말레이인들은 같은 깃발 아래 뭉쳐야 합니다. 제국주의자들을 타도합시다!;We must unite all of the Malay peoples of the East Indies under a common banner. Down with the imperialists!;;;;;;;;;;;;;x,
unite_malaya_title;말레이시아 통일;Unite Malaysia;;;;;;;;;;;;;x,
unite_moldavia_wallachia_desc;몰다비아와 왈라키아 공국은 같은 깃발 아래 뭉쳐 통일 루마니아로서의 운명을 함께해야 합니다!;The nations of Moldavia and Wallachia have come together to form Romania!;;Die Nationen Moldavia und Wallachai sind zusammengekommen um Romania zu gr쬦den!;;;;;;;;x;;;;;;;;;;;;;;;;;;;
unite_moldavia_wallachia_title;몰다비아-왈라키아 연합!;Union of Moldavia and Wallachia!;;Union von Moldavien und Wallachai;;;;;;;;x;;;;;;;;;;;;;;;;;;;
unite_somalia_desc;모든 소말리인들을 같은 깃발 아래 단결시켜야 합니다!;We must unite all Somalis under a single, unified flag!;;;;;;;;;;;;;x
unite_somalia_title;소말릴랜드 통일;Unite Somaliland;;;;;;;;;;;;;x,
unite_the_daimyos_desc;세계 강국으로 도약하려면 막부가 단결해야 합니다.;With the daimyos under our complete dominance, we will be in a position to fully bring them under the government's control. The divisions maintained by the han system weaken us as a whole-- the Shogunate must be strong and united if it is to move forward as a world power.;;;;;;;;;;;;;x
unite_the_daimyos_title;다이묘 통합;Unite the Daimyos;;;;;;;;;;;;;x,
unite_turkestan_desc;우리의 주도하에 모든 뒤르크멘인, 키르기스인, 타지크인, 우즈베크인들을 튀르케스탄으로 통일할 수 있습니다. 만약 이 꿈이 실현된다면, 세상은 우리의 힘 앞에서 흔들릴 것입니다!;Under our nation's leadership, the Turkmen, Kyrgyz, Tajiks and Uzbeks can at last be united into a single Turkestan. Should this dream ever come to pass, the world shall tremble before our might!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
unite_turkestan_title;튀르케스탄 통일;Unite Turkestan;;;;;;;;;;;;;x,
unite_with_croatia_desc;크로아티아가 창설되었으므로 모국에 가입할 수 있습니다.;Now that Croatia has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x
unite_with_croatia_title;크로아티아와의 통합;Unite with Croatia;;;;;;;;;;;;;x,
unite_with_estonia_desc;에스토니아인들은 스칸디나비아 문화와 역사적 유대를 맺고 있습니다. 아마도 지금이 그들에게 합류하도록 손을 내밀 때입니다. 그들을 최소한 러시아의 모험주에서 보호할 수 있을 것입니다.;The Estonian people have a historic bond with Scandinavian culture. Perhaps it is time that we extend a hand to them, and invite them to join our nation-- at the very least, we could protect them against Russian adventurism.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;
unite_with_estonia_title;에스토니아와의 통합;Unite With Estonia;;;;;;;;;;;;;x,
unite_with_greece_desc;우리의 올바른 위치는 그리스입니다. 그리스의 운명 만세!;Our proper place lies with Greece. Long live the Hellenic destiny!;;;;;;;;;;;;;x,
unite_with_greece_title;그리스와의 통합;Unite With Greece;;;;;;;;;;;;;x,
unite_with_japan_desc;일본의 운명을 위해 일본 정부와 화해하고 우리나라를 통합할 때입니다.;The time has come to reconcile with the Japanese government, and unite our nations for the good of the Japanese destiny.;;;;;;;;;;;;;x
unite_with_japan_title;일본과의 통합;Unite With Japan;;;;;;;;;;;;;x,
unite_with_moldavia_desc;루마니아 민족은 앞으로 영원히 한 민족으로 뭉쳐야 합니다. 그리고 함께 새로운 운명을 개척하고 수세기에 걸쳐 빼앗겼던 땅을 되찾을 것입니다.;The Romanian peoples must stand together as one nation, now and forever more. Together we shall forge a new destiny and reclaim the lands that have been taken from us over the centuries.;;;;;;;;;;;;x;
unite_with_moldavia_title;몰다비아와의 통합;Unite with Moldavia;;;;;;;;;;;;x,;
unite_with_nepal_desc;대네팔과 재결합하고 대동 왕국을 다시 결성할 때가 왔습니다.;The time has come to rejoin with Greater Nepal and reform the great eastern kingdom.;;;;;;;;;;;;;x,
unite_with_nepal_title;네팔과의 통합;Unite with Nepal;;;;;;;;;;;;;x,
unite_with_poland_desc;폴란드가 부활했으므로 크라쿠프는 모국과 통합해야 합니다.;Now that Poland has been reborn, the time has come for Krakow to rejoin the motherland.;;;;;;;;;;;;;x
unite_with_poland_title;폴란드와의 통합;Unite with Poland;;;;;;;;;;;;;x,
unite_with_romania_desc;루마니아가 창설되었으므로 모국에 가입해야 합니다.;Now that Romania has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x
unite_with_romania_title;루마니아와의 통합;Unite with Romania;;;;;;;;;;;;;x,
unite_with_tuscany_desc;이탈리아의 재통일을 위해, 루카가 남쪽의 투스카나 이웃들과 통합할 때가 왔습니다.;For the good of Italian reunification, the time has come for Lucca to unite with our Tuscan neighbours to the south.;;;;;;;;;;;;x;
unite_with_tuscany_title;투스카나와의 통합;Unite with Tuscany;;;;;;;;;;;;x,;
unite_with_ukraine_desc;국민의 공익을 위해 주권을 제쳐두고 우크라이나에 동참해야 합니다.;For the common good of our people, we must set aside our sovereignty and join the greater Ukrainian nation.;;;;;;;;;;;;x;
unite_with_ukraine_title;우크라이나와의 통합;Unite with the Ukraine;;;;;;;;;;;;x,;
unite_with_yugoslavia_desc;더 큰 슬라브인들의 연합이 우리의 안보와 번영을 위한 유일한 희망입니다. 지도자들은 유고슬라비아와의 연합을 고려할 것을 촉구합니다. 유고슬라비아와의 연합은 우리가 이견을 보이는 것보다 훨씬 더 많은 공통점을 가지고 있습니다.;A greater Slavic union is our only hope for security and prosperity. Our leaders urge us to consider a union with Yugoslavia, with whom we hold far more things in common than we do differences.;;;;;;;;;;;;;x
unite_with_yugoslavia_title;유고슬라비아와의 통합;Unite with Yugoslavia;;;;;;;;;;;;;x,
universal_voting;보편적;Universal;Scrutin universel;Universal;;Universal;;;;;;;;;x;;;;;;;;;;;;;;;;
universal_voting_desc;전국민의 투표를 허용합니다.;Everyone is allowed to vote.;Tout le monde peut voter.;Alle d쬦fen w쬦len.;;Todo el mundo puede votar.;;;;;;;;;x;;;;;;;;;;;;;;;;
universal_voting_l;보편적 투표;Universal Voting;Droit de vote universel;Universalwahlen;;Sufragio universal ;;;;;;;;;x;;;;;;;;;;;;;;;;
universal_weighted_voting;보편적 편중;Weighted Universal;Scrutin universel pond쬦쬦Universalgewichtung;;Univer. compensado;;;;;;;;;x;;;;;;;;;;;;;;;;
universal_weighted_voting_desc;전국민의 투표를 허용하지만, 상류층 표의 가치가 더 높습니다.;Everyone is allowed to vote, but the rich men's votes are worth more.;Tout le monde peut voter, mais les votes des riches comptent davantage.;Jedermann darf w쬦len, aber die Stimmen reicher M쬦ner z쬦len mehr.;;Todo el mundo tiene derecho al voto, pero los votos de los ricos valen m쬦.;;;;;;;;;x;;;;;;;;;;;;;;;;
universal_weighted_voting_l;보편적 편중 투표;Universal Weighted Voting;Droit de vote universel pond쬦쬦Universal gewichtete Wahl;;Sufragio universal compensado;;;;;;;;;x;;;;;;;;;;;;;;;;
universities;대학;Universities;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
universities_desc;선진학문의 중심입니다.;Advanced centers of learning;;;;;;;;;;;;;x,,,,,;;;;;;;;;;;;;;;;
university_educated;대학교육 이수자;University Educated;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
unlucky;불행함;Unlucky;;;;;;;x
unmanly;남자답지 못함;Unmanly;L쬦he;Unm쬦nlich;;Timorato;;;;;;;;;x;;;;;;;;;;;;;;;;
unqualified;자격미달;Unqualified;Non qualifi쬦Unqualifiziert;;Inepto;;;;;;;;;x;;;;;;;;;;;;;;;;
unruly;다루기 힘듦;Unruly;Insoumis;Widerborstig;;Desobediente;;;;;;;;;x;;;;;;;;;;;;;;;;
unsound;불안정함;Unsound;Dangereux;Unzuverl쬦sig;;Inseguro;;;;;;;;;x;;;;;;;;;;;;;;;;
unyamwezi;운야메지;Unyamwezi;Unyamwezi;Unyamwezisch;;Unyamwezi;;;;;;;;;x;;;;;;;;;;;;;;;;
upper_house_composition;상원;Upper House;Chambre haute;Oberhaus;;C쬦ara alta;;;;;;;;;x;;;;;;;;;;;;;;;;
urban;도시;Urban;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
usa_draft;비상 징병;Emergency Draft;;;;;;;;;;;;x,;
usurp_kalmar_desc;우리나라에서 칼마르 동맹이 다시 태어나지 않은 동안 더 강한 나라가 일어서서 지도자의 역할을 맡지 않는다면, 통일된 스칸디나비아는 결코 오지 못할 것 같습니다.;;While the Kalmar Union was not reborn in our nation, it seems that a united Scandinavia will never come to pass unless a stronger country stands up and takes over the leadership role.;;;;;;;;;;;;;x
usurp_kalmar_title;칼마르 연합 지도력 발휘;Take Leadership in the Kalmar Union;;;;;;;;;;;;;x,
uzbek;우즈베크;Uzbek;Ouzbek;Usbekisch;;Uzbeca;;;;;;;;;x;;;;;;;;;;;;;;;;
vaccination;예방접종;Vaccination;Vaccination;Impfung;;Vacunaci쬦;;;;;;;;;x;;;;;;;;;;;;;;;;
vaccination_desc;예방접종은 동물과 인간을 창궐하는 질병에게서 면역할 수 있음을 의미합니다. 이것은 인간과 소가 더 쉽게 이익을 볼 수 있도록 만들었습니다.;This method meant that one could immunize animals and humans from illnesses that flourished. This made life easier for man and cattle tending more profitable.;Cette m쬦hode a permis d'immuniser l'homme et les animaux contre des maladies florissantes 쬦l'쬦oque. Cela a am쬦ior쬦la sant쬦des hommes et a augment쬦la rentabilit쬦de l'쬦evage.;Diese Methode erm쬦lichte die Immunisierung von Menschen und Tieren gegen sich weit verbreitende Krankheiten. Dies machte das Leben der Menschen einfacher und die Rinderzucht profitabler.;;Gracias a este m쬦odo era posible inmunizar a los animales y seres humanos frente a muchas enfermedades. Esto facilit쬦la vida a los humanos y aument쬦los beneficios de las empresas ganaderas.;;;;;;;;;x;;;;;;;;;;;;;;;;
vacuum_tube;진공관;Vacuum Tube;;Vakuumr쬦re;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
vacuum_tube_desc;진공관은 진공을 통해 전류의 흐름을 활용하는 장치입니다. 진공관에서 전자는 열전극 방출(에디슨 효과)을 통해 진공을 통과하여 열전극(음극)으로 이동합니다. 이후 양극과 음극 사이에 추가 전극이 삽입되어 증폭 및 신호 전환이 가능해지는 원리입니다. 진공관은 라디오, 전화, TV, 전파탐지기, 초기 컴퓨터의 생산과 상업화에 필수적으로 쓰였습니다.;The vacuum tube (also known as the thermionic valve) is a device that utilizes the flow of current through a vacuum. In a vacuum tube electrons travel via thermionic emission (the Edison Effect) from a hot filament (negative cathode) through the vacuum to a positive electrode (the anode). Additional electrodes were later interposed between the anode and cathode, enabling amplification and switching of signals. Vacuum tubes were essential to the production and commercialization of radio, telephones, TV, radar, and early computers;;Die Vakuumr쬦re (auch Elektronenr쬦re genannt) ist ein Ger쬦, das den Stromfluss durch ein Vakuum ausnutzt. Elektronen reisen in einer Vakuumr쬦re aufgrund von Gl쬦emission  (dem Edison-Effekt) von einem hei쬦n Gl쬦faden (der negativen Kathode) durch ein Vakuum zu einer positiven Elektrode (der Anode). Zus쬦zliche Elektroden wurden sp쬦er zwischen der Anode und Kathode hinzugef쬦t und erlaubten die Verst쬦kung und den Wechsel von Signalen. Vakuumr쬦ren waren ein wesentlicher Bestandteil f쬦 die Produktion und Kommerzialisierung von Radios, Telefonen, Fernsehern, Radar und den ersten Computern.;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
vainglorious;자만심이 강함;Vainglorious;Vaniteux;Prahlerisch;;Vanaglorioso;;;;;;;;;x;;;;;;;;;;;;;;;;
valparaiso_harbor_desc;발라파이소는 대서양과 태평양을 가로지르는 배들의 필수 정박지가 되었습니다. 주요 항구로서 발파라이소는 많은 유럽 국가들로부터 이민자들을 받아들입니다.;;Valparaiso has became a required stopover for ships crossing between the Atlantic and Pacific oceans. In its role as a major seaport, Valparaiso receives immigrants from many European countries, but this could change if a new route was to open.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
valparaiso_harbor_title;태평양의 보석;The Jewel of the Pacific;;;;;;;;;;;;x,;
vangaurd_party;전위당;Vanguard Party;Parti d'avant-garde;Vorreiterpartei;;Partido vanguardia;;;;;;;;;x;;;;;;;;;;;;;;;;
vanguard_method;전위법;The Vanguard Method;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
vassal_nation;속국;Vassal Nation;;;;;;;;;;;;x,,,,,,,;;;;;;;;;;;;;;;;;
vassal_nation_desc;외세의 속국인 우리는 항상 세계의 다른 나라들의 눈에 소국으로 비춰질 것입니다.;As a vassal nation to a foreign power, we will always be seen as a lesser country in the eyes of the rest of the world.;;;;;;;;;;;;x,,,,,,;;;;;;;;;;;;;;;;;
vassal_rebellion_desc;자유를 얻기 위해 외교적으로 해결하려했지만 거절당했습니다. 이제 유일한 희망은 전면전의 위협을 이용해 독립을 요구하는 것입니다.;We have attempted diplomatic efforts to achieve our freedom, and been refused. Now our only hope is to demand our independence on threat of all-out war.;;;;;;;;;;;;x;
vassal_rebellion_title;독립 요구;Demand Independence;;;;;;;;;;;;x,;
venda;벤다;Venda;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
vernon_smith;버논 스미스;Vernon L. Smith;;;;;;;x
vertical_take_off_and_landing;수직 이착륙화물선;Vertical Take-off And Landing;;;;;;;;x
very easy;매우 쉬움;Very Easy;Tr쬦 facile;Sehr einfach;;Muy f쬦il;;;;;;;;;x;;;;;;;;;;;;;;;;
very_easy_ai;매우 쉬움 난이도;Very Easy Difficulty;Niveau de difficult쬦: Tr쬦 facile;Schwierigkeitsstufe Sehr leicht;Bardzo 쿪twy;Dificultad muy f쬦il;Molto facile;Nagyon k쬦ny쬦Obt쬦nost: velmi snadn쬦;;;;;x;;;;;;;;;;;;;;;;
very_easy_player;매우 쉬움 난이도;Very Easy Difficulty;Niveau de difficult쬦: Tr쬦 facile;Schwierigkeitsstufe Sehr leicht;Bardzo 쿪twy;Dificultad muy f쬦il;Molto facile;Nagyon k쬦ny쬦Obt쬦nost: velmi snadn쬦;;;;;x;;;;;;;;;;;;;;;;
very_hard_ai;매우 어려움 난이도;Very Hard Difficulty;Niveau de difficult쬦: Tr쬦 difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy dif쬦il;Molto difficile;Nagyon neh쬦;Obt쬦nost: velmi t쬦k쬦;;;;;x;;;;;;;;;;;;;;;;
very_hard_player;매우 어려움 난이도;Very Hard Difficulty;Niveau de difficult쬦: Tr쬦 difficile;Schwierigkeitsstufe Sehr schwer;Bardzo trudny;Dificultad muy dif쬦il;Molto difficile;Nagyon neh쬦;Obt쬦nost: velmi t쬦k쬦;;;;;x;;;;;;;;;;;;;;;;
vicious;악랄함;Vicious;Violent;B쬦artig;;Sanguinario;;;;;;;;;x;;;;;;;;;;;;;;;;
vietnamese;베트남;Vietnamese;Vietnamien;Vietnamesisch;;Vietnamita;;;;;;;;;x;;;;;;;;;;;;;;;;
